1502948220000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 0.37393300 1502948279999 1615.39056000 6 0.37393300 1615.39056000
1502948280000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 0.09839000 1502948339999 425.04480000 1 0.09839000 425.04480000
1502948340000 4291.37000000 4291.37000000 4291.37000000 4291.37000000 0.13476700 1502948399999 578.33506079 1 0.00000000 0.00000000
1502948400000 4291.37000000 4291.37000000 4291.37000000 4291.37000000 0.00000000 1502948459999 0.00000000 0 0.00000000 0.00000000
1502948460000 4291.37000000 4291.37000000 4291.37000000 4291.37000000 0.00000000 1502948519999 0.00000000 0 0.00000000 0.00000000
1502948520000 4291.37000000 4291.37000000 4291.37000000 4291.37000000 0.00000000 1502948579999 0.00000000 0 0.00000000 0.00000000
1502948580000 4291.37000000 4291.37000000 4291.37000000 4291.37000000 0.00000000 1502948639999 0.00000000 0 0.00000000 0.00000000
1502948640000 4291.37000000 4291.37000000 4291.37000000 4291.37000000 0.00000000 1502948699999 0.00000000 0 0.00000000 0.00000000
1502948700000 4297.04000000 4297.04000000 4297.04000000 4297.04000000 0.00788400 1502948759999 33.87786336 1 0.00788400 33.87786336
1502948760000 4297.04000000 4297.04000000 4297.04000000 4297.04000000 0.00000000 1502948819999 0.00000000 0 0.00000000 0.00000000
1502948820000 4297.04000000 4297.04000000 4297.04000000 4297.04000000 0.00000000 1502948879999 0.00000000 0 0.00000000 0.00000000
1502948880000 4297.04000000 4297.04000000 4297.04000000 4297.04000000 0.00000000 1502948939999 0.00000000 0 0.00000000 0.00000000
1502948940000 4297.04000000 4297.04000000 4297.04000000 4297.04000000 0.00000000 1502948999999 0.00000000 0 0.00000000 0.00000000
1502949000000 4297.04000000 4297.04000000 4297.04000000 4297.04000000 0.00000000 1502949059999 0.00000000 0 0.00000000 0.00000000
1502949060000 4297.04000000 4297.04000000 4297.04000000 4297.04000000 0.00000000 1502949119999 0.00000000 0 0.00000000 0.00000000
1502949120000 4315.32000000 4315.32000000 4315.32000000 4315.32000000 0.00094300 1502949179999 4.06934676 1 0.00094300 4.06934676
1502949180000 4315.32000000 4315.32000000 4315.32000000 4315.32000000 0.00000000 1502949239999 0.00000000 0 0.00000000 0.00000000
1502949240000 4315.32000000 4315.32000000 4315.32000000 4315.32000000 0.00000000 1502949299999 0.00000000 0 0.00000000 0.00000000
1502949300000 4315.32000000 4315.32000000 4315.32000000 4315.32000000 0.00000000 1502949359999 0.00000000 0 0.00000000 0.00000000
